Dataset,Fold,Rep,Exec_time,RMSE_train,NMSE_train,MAE_train,RMSE_test,NMSE_test,MAE_test,N_nodes,Expr
airfoil,1,4,67.84262469,3.432218213643726,0.24347912804335117,2.6234115382102132,3.2789165509085834,0.23976065107843303,2.595467767154965,100,-13.368*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + 3.122*sqrt( 0.0+1.0*(x_3^-1.0) ) + -0.113*sqrt( 0.0+1.0*(x_5^-1.0) ) + -615.969*sqrt( 0.0+1.0*(x_3^1.0 * x_4^-2.0) ) + 264.449*sqrt( 0.0+1.0*(x_3^3.0 * x_4^-2.0) ) + 0.227*sqrt( 0.0+1.0*(x_1^1.0 * x_4^-2.0) ) + -0.112*sqrt( 0.0+1.0*(x_1^1.0) ) + -1.82*sqrt( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + -0.045*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + 138.0
airfoil,1,5,146.18843127,2.9635122259438793,0.18152038374764937,2.2258803615252205,2.8136041310449817,0.1765400183291974,2.1511949832389186,166,-1.028*log( 0.0+1.0*(x_1^-1.0 * x_5^3.0) ) + 11.703*log( 0.0+1.0*(x_1^-1.0 * x_3^1.0) ) + 21.479*log( 0.0+1.0*(x_3^-1.0) ) + -5.85*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + 0.665*cos( 0.0+1.0*(x_1^1.0 * x_2^1.0) ) + -0.228*cos( 0.0+1.0*(x_1^2.0 * x_3^-1.0) ) + -7.568*sin( 0.0+1.0*(x_1^-2.0 * x_5^-2.0) ) + 19.031*sin( 0.0+1.0*(x_1^1.0 * x_5^3.0) ) + -2858.901*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^2.0) ) + -122.226*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + 6.429*sqrt( 0.0+1.0*(x_4^2.0 * x_5^3.0) ) + 0.195*sqrt( 0.0+1.0*(x_3^1.0 * x_4^2.0) ) + -28.358*sqrt( 0.0+1.0*(x_1^1.0 * x_5^3.0) ) + -0.027*tan( 0.0+1.0*(x_3^3.0 * x_4^2.0) ) + 177.0
airfoil,2,0,90.64375742,3.2398293053579277,0.21780089783123938,2.4759398168852202,3.2303030094466427,0.23061088730307586,2.51174016879824,106,-2.363*log( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -422.795*sqrt( 0.0+1.0*(x_3^1.0 * x_4^-2.0) ) + -3.649*sqrt( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + 8.849*sqrt( 0.0+1.0*(x_1^1.0 * x_5^2.0) ) + -0.301*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + 329446.627*tan( 0.0+1.0*(x_1^-3.0 * x_3^-2.0) ) + -2006.462*tan( 0.0+1.0*(x_1^-2.0 * x_3^-2.0) ) + -1699.778*tan( 0.0+1.0*(x_1^-2.0 * x_5^-1.0) ) + -220.543*tan( 0.0+1.0*(x_5^1.0) ) + 141.0
airfoil,2,1,170.273495585,2.785357054924227,0.16098194022696896,2.0842659798774887,2.8020794088195875,0.17352184637481205,2.1926914239673927,148,-3.877*cos( 0.0+1.0*(x_3^-3.0 * x_4^-3.0) ) + 0.896*cos( 0.0+1.0*(x_2^3.0) ) + 0.531*cos( 0.0+1.0*(x_1^1.0) ) + 96558.288*identity( 0.0+1.0*(x_1^-3.0 * x_3^-2.0) ) + -267.002*identity( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + -15.543*identity( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -39937.323*identity( 0.0+1.0*(x_1^-1.0 * x_3^3.0) ) + -64949.833*identity( 0.0+1.0*(x_5^3.0) ) + -3.214*log( 0.0+1.0*(x_4^-3.0) ) + 5.206*log( 0.0+1.0*(x_5^-1.0) ) + -5.024*log( 0.0+1.0*(x_3^1.0 * x_4^1.0) ) + -9.528*log( 0.0+1.0*(x_1^1.0) ) + -1780.016*sqrt( 0.0+1.0*(x_1^-1.0 * x_5^3.0) ) + 565.846*sqrt( 0.0+1.0*(x_5^3.0) ) + 150.0
airfoil,2,2,130.464808965,2.9202119712128365,0.17694738987510472,2.226761090195716,2.829778718402204,0.17696942304288754,2.240157708851062,136,-0.62*cos( 0.0+1.0*(x_3^-1.0) ) + 0.531*cos( 0.0+1.0*(x_2^3.0 * x_4^2.0) ) + 1008.408*exp( 0.0+1.0*(x_1^-2.0 * x_3^-2.0) ) + -344.93*exp( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + -711.521*exp( 0.0+1.0*(x_5^1.0) ) + 6.008*log( 0.0+1.0*(x_3^-1.0) ) + -28360.013*identity( 0.0+1.0*(x_4^-3.0) ) + -0.015*log( 0.0+1.0*() ) + 3.038*log( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + 242.457*sqrt( 0.0+1.0*(x_5^1.0) ) + 0.059*sqrt( 0.0+1.0*(x_4^3.0 * x_5^1.0) ) + -8.117*sqrt( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + 0.269*sqrt( 0.0+1.0*(x_1^2.0 * x_5^2.0) ) + 166.0
airfoil,2,3,193.155618255,2.817802438355162,0.1647541974823315,2.095622620007916,2.6763065021320402,0.1582941923016849,2.0609249452650045,160,25346.662*identity( 0.0+1.0*(x_1^-2.0 * x_3^-1.0) ) + -487.232*sqrt( 0.0+1.0*(x_1^-2.0 * x_5^-1.0) ) + -27111.303*sqrt( 0.0+1.0*(x_1^-2.0 * x_5^1.0) ) + -288.793*sin( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + 7042.649*identity( 0.0+1.0*(x_1^-1.0) ) + 0.092*identity( 0.0+1.0*(x_4^-1.0 * x_5^-1.0) ) + 3.949*log( 0.0+1.0*(x_3^-3.0 * x_5^3.0) ) + -3.218*log( 0.0+1.0*(x_3^-2.0 * x_5^3.0) ) + -5476.067*sqrt( 0.0+1.0*(x_4^-3.0 * x_5^1.0) ) + 0.209*tan( 0.0+1.0*(x_4^1.0) ) + -0.704*sqrt( 0.0+1.0*(x_1^1.0 * x_4^-1.0) ) + -0.024*sqrt( 0.0+1.0*(x_1^1.0) ) + -3.949*sqrt( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + 0.126*sqrt( 0.0+1.0*(x_1^2.0 * x_5^2.0) ) + 149.0
airfoil,2,4,145.540023946,3.09717422540493,0.19904289498441566,2.2906734323828735,3.164982889541325,0.22137879324949855,2.383978961508459,100,28.833*cos( 0.0+1.0*(x_2^2.0 * x_5^2.0) ) + 1.582*log( 0.0+1.0*(x_3^-3.0 * x_5^-3.0) ) + 0.517*sin( 0.0+1.0*(x_5^-2.0) ) + 0.479*log( 0.0+1.0*(x_5^3.0) ) + -1.745*log( 0.0+1.0*(x_1^3.0 * x_4^-3.0) ) + -8.539*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -24.694*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + 337.863*sqrt( 0.0+1.0*(x_4^-3.0) ) + -0.0*sqrt( 0.0+1.0*(x_1^3.0 * x_5^1.0) ) + 90.0
airfoil,2,5,98.013810224,3.5532294113598755,0.2619762392099634,2.727866418418644,3.4549290419052063,0.26379802946771586,2.7507964057704584,115,-96325.299*tan( 0.0+1.0*(x_1^-3.0 * x_3^-2.0) ) + -1548.101*tan( 0.0+1.0*(x_1^-3.0 * x_5^-2.0) ) + -1.209*sqrt( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + 303.848*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^2.0) ) + -181.281*tan( 0.0+1.0*(x_5^1.0) ) + 0.054*identity( 0.0+1.0*(x_4^1.0) ) + 0.123*sin( 0.0+1.0*(x_4^2.0 * x_5^1.0) ) + -978.893*sqrt( 0.0+1.0*(x_3^3.0 * x_4^-2.0) ) + -0.453*sqrt( 0.0+1.0*(x_1^1.0 * x_3^2.0) ) + -0.014*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 131.0
airfoil,3,0,162.81372152,2.7460006883443073,0.15711691496672656,2.039989258852216,2.8632140249224456,0.17733385186315084,2.1671763546259286,160,0.085*identity( 0.0+1.0*(x_1^-1.0 * x_4^2.0) ) + -0.005*identity( 0.0+1.0*(x_3^-1.0) ) + 2.639*log( 0.0+1.0*(x_5^-1.0) ) + -21.869*sin( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -0.476*sin( 0.0+1.0*(x_3^-3.0 * x_4^-2.0) ) + 8.647*sin( 0.0+1.0*(x_3^-2.0 * x_4^-2.0) ) + -175.583*sin( 0.0+1.0*(x_5^1.0) ) + -1.41*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^-3.0) ) + -1.255*sqrt( 0.0+1.0*(x_3^3.0 * x_5^-1.0) ) + -46.759*sqrt( 0.0+1.0*(x_2^1.0 * x_4^-2.0) ) + -4.26*sqrt( 0.0+1.0*(x_1^1.0 * x_4^-2.0) ) + -0.909*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + -0.018*sqrt( 0.0+1.0*(x_1^1.0 * x_2^1.0) ) + 0.014*sqrt( 0.0+1.0*(x_1^2.0 * x_3^3.0) ) + 140.0
airfoil,3,1,233.888179622,2.713139808600714,0.15337903701257122,2.0336983345433772,2.86554174224687,0.17762230453658767,2.1660631484281234,169,-0.657*cos( 0.0+1.0*(x_3^-1.0) ) + 0.0*identity( 0.0+1.0*(x_1^-3.0 * x_3^-1.0) ) + 2.691*identity( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + 4511.608*identity( 0.0+1.0*(x_3^-1.0 * x_4^-3.0) ) + 413.022*identity( 0.0+1.0*(x_5^1.0) ) + 3.36*log( 0.0+1.0*(x_1^-3.0) ) + 5.062*log( 0.0+1.0*(x_1^-1.0 * x_3^-3.0) ) + -1.688*log( 0.0+1.0*(x_1^-1.0 * x_4^-3.0) ) + -6927.139*sin( 0.0+1.0*(x_5^2.0) ) + 7.05*log( 0.0+1.0*(x_3^1.0 * x_5^-1.0) ) + -527.625*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-1.0) ) + -10.981*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -110.725*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + -18.285*sqrt( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -2.516*sqrt( 0.0+1.0*(x_2^2.0 * x_4^-1.0) ) + 168.0
