Dataset,Fold,Rep,Exec_time,RMSE_train,NMSE_train,MAE_train,RMSE_test,NMSE_test,MAE_test,N_nodes,Expr
airfoil,3,2,1554.048257682,2.612785034199209,0.1422423828821265,1.9599525350020117,2.8670022947240006,0.17780341710410816,2.15022399625524,191,-3.389*identity( 52.816+-1415.577*(x_1^-3.0 * x_3^-3.0) ) + 4.006*identity( 105.469+-4.262*(x_1^-2.0 * x_3^-3.0) ) + 7.57*identity( 74.886+0.885*(x_1^-2.0 * x_5^-2.0) ) + -9.263*identity( 103.516+-0.032*(x_1^-1.0 * x_3^-3.0) ) + 22.599*identity( 92.885+-0.723*(x_1^-1.0 * x_3^-2.0) ) + -6.372*identity( 70.571+4.567*(x_1^-1.0 * x_5^-1.0) ) + 1.38*identity( 27.238+102.513*(x_3^-1.0 * x_4^-2.0) ) + 0.003*identity( 780.395+-0.063*(x_3^-1.0 * x_5^-1.0) ) + 1.235*identity( 14.943+-6487.495*(x_4^-1.0 * x_5^1.0) ) + 0.079*identity( 82.553+0.146*(x_5^-1.0) ) + 0.0*identity( -5521.242+0.057*(x_4^3.0) ) + 0.67*identity( 26.26+-1.162*(x_1^1.0 * x_4^-2.0) ) + -2.916*log( 1.0+1.0*(x_1^2.0 * x_5^1.0) ) + -1.556*log( 1.0+1.0*(x_1^2.0 * x_3^3.0) ) + -1411.0
airfoil,3,3,533.985202398,2.5297222180635743,0.13334211202394955,1.8593488252749173,2.694917054291218,0.1570995089648513,2.023574717819517,208,89464.826*log( 1.0+1.0*(x_1^-3.0 * x_3^-2.0) ) + -276.283*log( 1.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + 880.005*log( 1.1929876983e7+1.9148606124e7*(x_3^-2.0 * x_5^-1.0) ) + 152.163*log( 1.0+1.0*(x_3^-1.0 * x_4^-2.0) ) + -1540.349*log( 1.0+1.0*(x_4^-2.0 * x_5^-1.0) ) + -42553.371*log( 1.0+1.0*(x_5^3.0) ) + 1545.229*log( 1.0+1.0*(x_4^2.0 * x_5^1.0) ) + -0.564*log( 1.0+1.0*(x_2^1.0 * x_3^-1.0) ) + -1.948*log( 1.0+1.0*(x_2^3.0 * x_4^-1.0) ) + -3.678*log( 1.0+1.0*(x_1^1.0 * x_4^-2.0) ) + 642.883*log( 1.0+1.0*(x_1^1.0 * x_5^-1.0) ) + -54.419*log( 1.0+1.0*(x_1^2.0 * x_5^2.0) ) + -1752.64*log( 1.0+1.0*(x_1^3.0 * x_3^-1.0) ) + 1543.622*log( 1.0+1.0*(x_1^3.0 * x_4^-2.0) ) + 28.352*log( 1.0+1.0*(x_1^3.0 * x_5^3.0) ) + -14595.0
airfoil,3,4,682.591047031,2.4918623860897324,0.12938078108583673,1.8469310323349908,2.75465536081895,0.16414156306217093,2.082161298095099,211,2084.57*log( 1.0+1.0*(x_1^-3.0 * x_3^-3.0) ) + 56777.509*log( 1.0+1.0*(x_1^-2.0 * x_2^1.0) ) + -2817.485*log( 1.0+1.0*(x_1^-2.0 * x_2^2.0) ) + 3.301*log( 1.0+1.0*(x_3^-3.0 * x_4^-3.0) ) + -13677.228*log( 1.0+1.0*(x_3^-1.0 * x_5^-2.0) ) + 1.772*log( 1.0+1.0*(x_4^-3.0 * x_5^-2.0) ) + -32604.648*log( 1.0+1.0*(x_4^1.0 * x_5^-2.0) ) + 46271.788*log( 1.0+1.0*(x_4^2.0 * x_5^-2.0) ) + -0.438*log( 1.0+1.0*(x_2^2.0 * x_3^-1.0) ) + -10.193*log( 1.9971330973e7+2.809020401e6*(x_1^1.0 * x_4^-1.0) ) + -266.355*log( 1.0+1.0*(x_1^1.0 * x_3^1.0) ) + -53.929*log( 1.0+1.0*(x_1^2.0 * x_5^2.0) ) + -19980.173*log( 1.0+1.0*(x_1^2.0 * x_4^3.0) ) + 13416.284*log( 1.0+1.0*(x_1^3.0 * x_3^-1.0) ) + 28.281*log( 1.0+1.0*(x_1^3.0 * x_5^3.0) ) + 308.0
airfoil,3,5,585.279343204,2.640996090527778,0.1453306366750481,1.8976485335877709,2.933584836684558,0.18615783794329538,2.1094526174167414,202,23.32*sqrt( 1.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + 0.031*sqrt( 3654.634+5.388*(x_1^-2.0 * x_5^-3.0) ) + -50.818*sqrt( 1.0+1.0*(x_1^-2.0 * x_5^-2.0) ) + 354.619*sqrt( 496.341+0.017*(x_1^-1.0 * x_3^-3.0) ) + -40.844*sqrt( 1.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + 0.264*sqrt( 31683.029+1.902*(x_3^-2.0) ) + 5.202*sqrt( 1.0+1.0*(x_3^-1.0) ) + 258.784*sqrt( 1.0+1.0*(x_5^1.0) ) + -182.914*sqrt( 1.0+1.0*(x_4^1.0 * x_5^2.0) ) + 1.175*sqrt( 1.0+1.0*(x_4^2.0 * x_5^1.0) ) + -0.004*sqrt( 1.0+1.0*(x_1^1.0 * x_3^-2.0) ) + -7.732*sqrt( 1.0+1.0*(x_1^1.0 * x_5^1.0) ) + -0.001*sqrt( 1.0+1.0*(x_1^2.0 * x_4^-1.0) ) + 0.521*sqrt( 1.0+1.0*(x_1^2.0 * x_5^2.0) ) + -0.013*sqrt( 1.0+1.0*(x_1^3.0 * x_5^3.0) ) + -7827.0
airfoil,4,0,657.61612827,2.56259420239488,0.14302485599130857,1.9144310210441575,2.823181622808649,0.14560650285465693,2.0579192051751196,202,39.617*sqrt( 1.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -81.395*sqrt( 1.0+1.0*(x_1^-2.0 * x_5^-2.0) ) + -12.471*sqrt( 1.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + 14.951*sqrt( 1.0+1.0*(x_3^-2.0 * x_4^-2.0) ) + 0.08*sqrt( 1.0+1.0*(x_3^-1.0 * x_4^1.0) ) + 0.428*sqrt( 1330.762+-1.2448766484e7*(x_4^-1.0 * x_5^2.0) ) + 20.467*sqrt( 1.0+1.0*(x_5^1.0) ) + 0.116*sqrt( 1.0+1.0*(x_4^2.0) ) + 0.085*sqrt( 1.0+1.0*(x_3^1.0 * x_5^-2.0) ) + -0.009*sqrt( 1.0+1.0*(x_3^2.0 * x_5^-3.0) ) + -6.073*sqrt( 1.0+1.0*(x_2^1.0) ) + 0.011*sqrt( 1.0+1.0*(x_2^3.0 * x_3^-1.0) ) + -0.021*sqrt( 1.0+1.0*(x_1^1.0 * x_3^-1.0) ) + -1.164*sqrt( 1.0+1.0*(x_1^1.0 * x_3^1.0) ) + 0.01*sqrt( 1.0+1.0*(x_1^2.0 * x_3^2.0) ) + 155.0
airfoil,4,1,735.956548301,2.469916272830026,0.13286674739901094,1.8377152483125203,2.7724236987292237,0.1404178566249203,2.0580639854274394,211,68.187*identity( -36.021+0.016*(x_1^-3.0 * x_5^-3.0) ) + -13.434*log( 1.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + 10.545*log( 1.0+1.0*(x_1^-1.0 * x_5^-3.0) ) + -44.338*log( 1.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -12.985*log( 1.0+1.0*(x_1^-1.0 * x_4^3.0) ) + -8.507*log( 1.0+1.0*(x_1^-1.0 * x_2^2.0) ) + -18.453*log( 791.159+-191.208*(x_3^-3.0 * x_5^3.0) ) + 13.15*log( 1.0+1.0*(x_3^-2.0 * x_4^2.0) ) + 2.178*log( 1.0+1.0*(x_4^-3.0 * x_5^-2.0) ) + 6.387*log( 1.0+1.0*(x_3^3.0 * x_4^3.0) ) + -3180.855*log( 1.0+1.0*(x_2^1.0 * x_5^3.0) ) + 0.163*log( 3.3184336207e7+3.6291761746e7*(x_2^2.0 * x_4^3.0) ) + -0.508*log( 1.0+1.0*(x_2^3.0 * x_3^-3.0) ) + -12.968*log( 1.0+1.0*(x_1^1.0 * x_5^-2.0) ) + -0.002*sqrt( 1.0+1.0*(x_1^1.0 * x_5^-1.0) ) + 2723.0
airfoil,4,2,577.19180343,2.516879929816392,0.13796751301827753,1.8448752743471926,2.7542514346849583,0.13858310994787845,2.0409296358066675,208,29.6*log( 1.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -67.585*log( 1.0+1.0*(x_1^-1.0 * x_2^1.0) ) + -53.715*log( 1.0+1.0*(x_3^-3.0 * x_5^-2.0) ) + -18.989*log( 1.0+1.0*(x_3^-2.0 * x_4^1.0) ) + 8113.707*log( 2.216+-10.926*(x_4^-2.0 * x_5^1.0) ) + -2228.056*log( 1.0+1.0*(x_5^2.0) ) + 1.92*log( 1.0+1.0*(x_4^3.0 * x_5^2.0) ) + 6.022*log( 1.0+1.0*(x_3^3.0 * x_4^3.0) ) + -0.665*log( 1.0+1.0*(x_2^1.0 * x_3^-1.0) ) + -1.851*log( 1.0+1.0*(x_1^1.0 * x_4^-2.0) ) + -42.398*log( 1.0+1.0*(x_1^1.0 * x_3^1.0) ) + -10.851*log( 1.0+1.0*(x_1^1.0 * x_3^2.0) ) + 14.737*log( 113940.9+-0.263*(x_1^2.0 * x_4^-2.0) ) + -56.826*log( 1.0+1.0*(x_1^2.0 * x_5^2.0) ) + 52.96*log( 1.0+1.0*(x_1^3.0 * x_3^-3.0) ) + -6478.0
airfoil,4,3,595.596657495,2.657294093598043,0.15379105814123614,1.984403689407962,2.704056851130199,0.13357794895943936,2.001534140600385,202,21.508*sqrt( 1.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + 1.522*sqrt( 1.0+1.0*(x_1^-2.0 * x_5^-3.0) ) + -25.15*sqrt( 1.0+1.0*(x_1^-2.0 * x_5^-2.0) ) + -20.038*sqrt( 1.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + -2.924*sqrt( 1.0+1.0*(x_1^-1.0 * x_5^-2.0) ) + 13.011*sqrt( 1.0+1.0*(x_3^-2.0 * x_4^-2.0) ) + 0.019*sqrt( 1.0+1.0*(x_3^-2.0 * x_4^1.0) ) + -9334.833*sqrt( 1.0+1.0*(x_4^-1.0 * x_5^1.0) ) + 1.969*sqrt( 1.0+1.0*(x_5^-1.0) ) + 1.017*sqrt( 1.0+1.0*(x_4^1.0) ) + -0.557*sqrt( 1.0+1.0*(x_1^1.0) ) + -8.053*sqrt( 1.0+1.0*(x_1^1.0 * x_5^2.0) ) + -1.02*sqrt( 1.0+1.0*(x_1^1.0 * x_3^2.0) ) + 0.121*sqrt( 1.0+1.0*(x_1^2.0 * x_5^2.0) ) + 0.01*sqrt( 1.0+1.0*(x_1^2.0 * x_3^2.0) ) + 9484.0
airfoil,4,4,516.43422654,2.4988870631032363,0.1360019383039997,1.861034140901036,2.8317736595967213,0.14649412563031242,2.0883843045728128,211,-11.306*log( 1.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + -32.05*log( 1.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + 32.382*log( 1.0+1.0*(x_3^-1.0 * x_4^-1.0) ) + -211.752*log( 1.0+1.0*(x_4^1.0 * x_5^-1.0) ) + 107.646*log( 1.0+1.0*(x_4^2.0 * x_5^-1.0) ) + 11310.928*log( 3.265+-88.144*(x_3^1.0 * x_5^3.0) ) + 18.604*log( 1.0+1.0*(x_3^3.0 * x_5^-3.0) ) + -2.689*log( 1.0+1.0*(x_3^3.0 * x_5^-1.0) ) + -12.132*log( 1.0+1.0*(x_2^2.0 * x_4^-1.0) ) + -0.117*log( 1.0+1.0*(x_2^2.0 * x_5^-3.0) ) + -3.715*log( 1.0+1.0*(x_1^1.0 * x_4^-2.0) ) + -4.605*log( 1206.822+-905.423*(x_1^1.0 * x_5^3.0) ) + -57.615*log( 1.0+1.0*(x_1^1.0 * x_3^1.0) ) + 10.125*log( 105075.356+-0.294*(x_1^2.0 * x_4^-2.0) ) + 24.74*log( -13.692+6.111891891e6*(x_1^2.0 * x_5^-2.0) ) + -13679.0
airfoil,4,5,704.84921237,2.4725497130349314,0.1331502251584302,1.828155661524338,2.8645832218487546,0.14990841841974642,2.0996380793230345,205,-14.856*log( 1.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + 8.595*log( 1.0+1.0*(x_3^-3.0 * x_4^-3.0) ) + -272.588*log( 16.967+-0.514*(x_3^-3.0 * x_5^3.0) ) + -35220.613*log( 1.0+1.0*(x_5^3.0) ) + 1027.893*log( 1.0+1.0*(x_4^2.0 * x_5^-2.0) ) + -0.287*log( 1.0+1.0*(x_2^1.0 * x_3^-3.0) ) + -10.266*log( 1.0+1.0*(x_2^2.0 * x_4^-1.0) ) + 19.556*log( 1.0+1.0*(x_2^3.0 * x_4^-3.0) ) + -23.195*log( 1.0+1.0*(x_1^1.0 * x_4^-3.0) ) + -2008.791*log( 1.0+1.0*(x_1^1.0) ) + 2054.326*log( 1.0+1.0*(x_1^2.0 * x_4^-1.0) ) + -1038.914*log( 1.0+1.0*(x_1^2.0 * x_5^-2.0) ) + -52.448*log( 1.0+1.0*(x_1^2.0 * x_5^2.0) ) + -4.746*log( 1.0+1.0*(x_1^2.0 * x_3^2.0) ) + 27.677*log( 1.0+1.0*(x_1^3.0 * x_5^3.0) ) + 956.0
concrete,0,0,782.194788698,6.148249642505432,0.13370543891556574,4.743753865830816,6.405363667535943,0.15363612934574708,5.098280883412611,202,-8953.484*identity( -11.116+3.7123734521e7*(x_4^-3.0 * x_6^-1.0) ) + -97.749*identity( 7.468+-2.275174789e6*(x_4^-3.0) ) + -0.204*identity( -101.806+1.66726919601e8*(x_6^-3.0 * x_8^1.0) ) + -1820.27*identity( -40.594+2.4450124677e7*(x_6^-1.0 * x_7^-2.0) ) + 9.408*log( 1.0+1.0*(x_8^1.0) ) + -124.525*log( 1.0+1.0*(x_6^1.0) ) + 732.426*log( 1.0+1.0*(x_4^3.0 * x_7^-3.0) ) + 0.762*log( 1.0+1.0*(x_3^2.0 * x_8^1.0) ) + -4.36*log( 1.0+1.0*(x_2^2.0 * x_6^3.0) ) + 4.206*log( 1.0+1.0*(x_2^2.0 * x_4^3.0) ) + 5.713*log( 1.0+1.0*(x_2^3.0 * x_4^-3.0) ) + 2.169*log( 1.0+1.0*(x_2^3.0 * x_8^1.0) ) + 12.725*log( 181.949+64.645*(x_1^3.0 * x_4^-3.0) ) + 117.758*log( 1.0+1.0*(x_1^3.0 * x_4^-1.0) ) + -112.521*log( 1.0+1.0*(x_1^3.0 * x_7^1.0) ) + -170573.0
concrete,0,1,546.557591733,5.918563501931776,0.12390211244790493,4.502100957626116,6.266368535886471,0.14704072617803873,4.619683481057158,211,-391924.133*cos( 13.745+-2666.455*(x_1^-2.0 * x_7^-1.0) ) + -1077.179*identity( 47.123+-3.891*(x_1^-2.0 * x_4^1.0) ) + 60.396*log( 1.0+1.0*(x_1^-1.0 * x_3^2.0) ) + -11231.345*log( 1.0+1.0*(x_4^-2.0 * x_5^1.0) ) + 4979.146*log( 2.771+-10.154*(x_7^-3.0 * x_8^2.0) ) + 3.594*log( -157762.331+2.56380783e6*(x_6^2.0 * x_8^2.0) ) + 0.737*log( 1.0+1.0*(x_5^2.0 * x_8^2.0) ) + -16.817*log( 1.0+1.0*(x_3^3.0 * x_6^-1.0) ) + -31.642*log( 1.0+1.0*(x_3^3.0 * x_4^1.0) ) + 12.438*log( 1.0+1.0*(x_2^2.0 * x_4^-2.0) ) + -1.312*log( 1.0+1.0*(x_2^2.0 * x_8^-2.0) ) + 6.749*log( 1.0+1.0*(x_2^2.0 * x_4^1.0) ) + 19.72*log( 335.397+96.962*(x_1^3.0 * x_4^-3.0) ) + 19.485*log( 1.0+1.0*(x_1^3.0 * x_3^2.0) ) + -3.244*log( 1.0+1.0*(x_1^3.0 * x_2^2.0) ) + 195260.0
concrete,0,2,397.46197104,5.9940344527779805,0.12708215106556578,4.558213663068118,5.993415414187175,0.13450998800823621,4.549044396753969,205,17.346*log( 1.0+1.0*(x_1^-2.0 * x_4^2.0) ) + 19646.974*log( 1.0+1.0*(x_1^-1.0 * x_7^2.0) ) + -34.833*log( 1.0+1.0*(x_6^-3.0 * x_7^3.0) ) + -48.098*log( 1.0+1.0*(x_8^2.0) ) + -26155.958*log( 1.0+1.0*(x_7^1.0) ) + -13086.019*log( 1.0+1.0*(x_7^1.0 * x_8^3.0) ) + 0.507*log( 1.0+1.0*(x_5^1.0 * x_8^3.0) ) + -8.188*log( 1.0+1.0*(x_4^3.0 * x_8^-3.0) ) + -73.662*log( 26.154+-4.915*(x_3^1.0 * x_4^-1.0) ) + -3.169*log( 1.0+1.0*(x_2^1.0 * x_8^-2.0) ) + 7.406*log( 146.402+26.357*(x_2^3.0 * x_6^-2.0) ) + 3.209*log( 1.0+1.0*(x_2^3.0 * x_4^1.0) ) + 19677.765*log( 1.0+1.0*(x_1^1.0 * x_8^2.0) ) + 9.042*log( 1.0+1.0*(x_1^2.0 * x_8^-2.0) ) + -2.198*log( 1.0+1.0*(x_1^3.0 * x_2^1.0) ) + -262.0
concrete,0,3,424.012602264,5.88354392351342,0.12244021615605696,4.556580337682203,6.031259369526826,0.1362140117199617,4.657109567959279,208,-259463.223*log( 1.0+1.0*(x_4^-3.0 * x_6^1.0) ) + -2.964*log( 1.0+1.0*(x_6^-2.0 * x_8^3.0) ) + -4201.616*log( 1.0+1.0*(x_6^2.0 * x_7^-3.0) ) + 65.165*log( 1.0+1.0*(x_6^3.0) ) + 21.744*log( 1.0+1.0*(x_5^1.0 * x_6^1.0) ) + 2084.747*log( 1.0+1.0*(x_4^2.0 * x_6^-2.0) ) + -8.809*log( 1.0+1.0*(x_4^3.0 * x_5^3.0) ) + 2983.983*log( 1.0+1.0*(x_3^1.0 * x_4^-2.0) ) + 2.253*log( 1.0+1.0*(x_2^2.0 * x_8^1.0) ) + 3.655*log( 1.0+1.0*(x_2^3.0 * x_4^-2.0) ) + 156.434*log( 1.0+1.0*(x_1^1.0 * x_4^-1.0) ) + -33612.169*log( 1.0+1.0*(x_1^1.0 * x_6^-2.0) ) + -63.219*log( 1.0+1.0*(x_1^1.0 * x_4^3.0) ) + -1.649*log( 1.0+1.0*(x_1^2.0 * x_2^1.0) ) + 8.449*log( 1.0+1.0*(x_1^3.0 * x_8^1.0) ) + -307.0
concrete,0,4,348.225037054,5.743329702098223,0.11667386475910395,4.366240157320339,5.86549671762279,0.1288295130487495,4.374399246885576,199,21.607*sin( -70.05+6.758523441e6*(x_4^-3.0) ) + -315.519*sqrt( 1.0+1.0*(x_6^-1.0 * x_8^1.0) ) + 0.083*sqrt( 1.0+1.0*(x_8^2.0) ) + -19.328*sqrt( 1.0+1.0*(x_5^1.0) ) + 5.597*sqrt( 1.0+1.0*(x_4^1.0 * x_8^-1.0) ) + 0.301*sqrt( 1.0+1.0*(x_4^1.0 * x_8^1.0) ) + 0.001*sqrt( 1.0+1.0*(x_4^2.0 * x_5^2.0) ) + 0.1*sqrt( 1.0+1.0*(x_3^1.0 * x_8^1.0) ) + 0.023*sqrt( 1.0+1.0*(x_2^2.0 * x_8^1.0) ) + -0.0*sqrt( 1.0+1.0*(x_2^3.0 * x_8^2.0) ) + -5.801*sqrt( 1.0+1.0*(x_1^1.0 * x_8^-1.0) ) + 37.43*sqrt( 262.666+0.179*(x_1^1.0) ) + 1.803*sqrt( 1.0+1.0*(x_1^1.0 * x_5^1.0) ) + -0.006*sqrt( 1.0+1.0*(x_1^2.0 * x_8^1.0) ) + -0.053*sqrt( 1.0+1.0*(x_1^2.0 * x_5^1.0) ) + -314.0
concrete,0,5,382.031720148,6.108478169500489,0.13198122039612198,4.700754302364692,6.2929076594577165,0.14828884795558242,4.790556835856439,208,6.024*cos( -75.649+-125795.042*(x_4^-2.0) ) + -0.068*sqrt( 1.0+1.0*(x_4^-1.0 * x_7^2.0) ) + -4.356*sqrt( 1.0+1.0*(x_6^1.0 * x_8^-1.0) ) + 0.162*sqrt( 1.0+1.0*(x_6^2.0 * x_8^-2.0) ) + 0.01*sqrt( 1.0+1.0*(x_3^1.0 * x_8^2.0) ) + 0.395*sqrt( 1.0+1.0*(x_2^1.0 * x_6^-3.0) ) + 0.384*sqrt( 1.0+1.0*(x_2^1.0 * x_6^-2.0) ) + -2.097*sqrt( 1.0+1.0*(x_2^1.0 * x_8^-1.0) ) + 0.135*sqrt( 212352.892+1.298*(x_2^1.0 * x_7^1.0) ) + -75.826*sqrt( 2.491+10312.552*(x_1^1.0 * x_4^-3.0) ) + 105.403*sqrt( 1.0+1.0*(x_1^1.0 * x_4^-1.0) ) + 25.946*sqrt( 32.718+-11.672*(x_1^1.0 * x_6^-1.0) ) + -4.053*sqrt( 1.0+1.0*(x_1^1.0 * x_8^-3.0) ) + -0.002*sqrt( 6.832677817634e9+0.003*(x_1^1.0 * x_8^3.0) ) + 0.001*sqrt( 1.0+1.0*(x_1^2.0 * x_3^1.0) ) + 0.0
concrete,1,0,284.333856176,6.313244494593859,0.14360138594156718,4.941484475955255,6.556232397208776,0.14935104680604913,5.0483558772450134,193,37.214*sin( 32.81+820.602*(x_4^-1.0) ) + -137.285*sqrt( 18.393+1973.203*(x_4^-1.0) ) + 487.442*sqrt( 1.0+1.0*(x_6^-2.0 * x_8^-1.0) ) + -5.496*sqrt( 1.0+1.0*(x_5^2.0) ) + 0.109*sqrt( 1.0+1.0*(x_5^3.0 * x_8^-1.0) ) + 3.168*sqrt( 1.0+1.0*(x_5^3.0) ) + -12.368*sqrt( 1.0+1.0*(x_4^1.0 * x_8^-1.0) ) + -8.046*sqrt( 1292.532+6.006*(x_4^1.0) ) + -0.28*sqrt( 1.0+1.0*(x_4^1.0 * x_5^3.0) ) + 1.777*sqrt( 10291.298+0.596*(x_4^2.0 * x_8^-1.0) ) + 0.042*sqrt( 1.0+1.0*(x_4^2.0 * x_5^2.0) ) + -2.013*sqrt( 1.0+1.0*(x_2^2.0 * x_4^-1.0) ) + -0.092*sqrt( 1.0+1.0*(x_2^2.0 * x_8^-1.0) ) + 0.236*sqrt( 1.0+1.0*(x_2^2.0) ) + 0.245*sqrt( 1.0+1.0*(x_1^1.0 * x_4^1.0) ) + 487.0
concrete,1,1,457.321282255,5.94747766514668,0.1274439001450283,4.488664364662385,6.169228676364107,0.1322395398052408,4.52017059304973,205,509594.718*cos( -38.881+-313806.501*(x_1^-3.0 * x_6^-1.0) ) + 128.967*log( 1.0+1.0*(x_1^-3.0 * x_7^2.0) ) + -5368.968*log( 1.934+-0.964*(x_1^-3.0 * x_4^2.0) ) + 0.594*log( 1.0+1.0*(x_5^1.0 * x_8^3.0) ) + -9586.017*log( 1.0+1.0*(x_5^2.0 * x_6^-2.0) ) + -20.178*log( 1.0+1.0*(x_4^2.0 * x_8^3.0) ) + -89982.393*log( 1.0+1.0*(x_3^2.0 * x_7^-3.0) ) + 21658.266*log( 1.0+1.0*(x_3^2.0) ) + -19.495*log( 1.0+1.0*(x_3^2.0 * x_4^1.0) ) + -14418.075*log( 1.0+1.0*(x_3^3.0) ) + 150.387*log( 17.543+7.022*(x_2^1.0 * x_6^-1.0) ) + -2.972*log( 1.0+1.0*(x_2^1.0 * x_8^-1.0) ) + 3.705*log( 1.0+1.0*(x_2^3.0 * x_4^2.0) ) + 22.327*log( 1.0+1.0*(x_1^2.0 * x_8^3.0) ) + -5.016*log( 1.0+1.0*(x_1^2.0 * x_2^1.0) ) + -190299.0
concrete,1,2,405.384903949,6.061243960123365,0.1323661517161837,4.655073624780355,6.07699298461683,0.1283148917504361,4.716932735400743,205,8.687*cos( -14.782+-1.1512935963e7*(x_4^-3.0) ) + 0.064*identity( 34.844+-1.2580100664e7*(x_4^-2.0 * x_8^-1.0) ) + -4.751*log( 1.0+1.0*(x_7^3.0) ) + -98894.422*log( 1.0+1.0*(x_6^2.0 * x_8^-1.0) ) + -5.599*log( 1.0+1.0*(x_5^3.0 * x_6^-1.0) ) + 0.611*log( 1.0+1.0*(x_5^3.0 * x_7^1.0) ) + -107967.075*log( 1.0+1.0*(x_4^2.0 * x_8^1.0) ) + 58488.007*log( 1.0+1.0*(x_4^2.0 * x_6^1.0) ) + 49465.303*log( 1.0+1.0*(x_4^2.0 * x_6^3.0) ) + 1.943*log( 1.0+1.0*(x_2^2.0 * x_8^1.0) ) + -2.787*log( 1.0+1.0*(x_2^2.0 * x_6^3.0) ) + 3.451*log( 1.0+1.0*(x_2^2.0 * x_4^2.0) ) + 33.267*log( 1.0+1.0*(x_1^1.0 * x_8^-1.0) ) + 9114.09*log( 1.0+1.0*(x_1^1.0 * x_8^1.0) ) + -4557.917*log( 1.0+1.0*(x_1^2.0 * x_6^2.0) ) + 208.0
concrete,1,3,419.725027186,5.796564619087997,0.12105835756216284,4.401961116961181,5.827433157702373,0.11799244306563512,4.345494454189373,211,-390885.268*log( 1.0+1.0*(x_1^-3.0 * x_3^1.0) ) + 11.428*log( 1.0+1.0*(x_1^-2.0 * x_3^3.0) ) + 3.435*log( 1.0+1.0*(x_1^-1.0 * x_2^3.0) ) + -19600.633*log( 1.0+1.0*(x_7^-3.0 * x_8^2.0) ) + -503834.885*log( 1.0+1.0*(x_5^1.0 * x_6^-2.0) ) + 0.704*log( 1.0+1.0*(x_5^2.0 * x_8^2.0) ) + -322834.801*log( 1.0+1.0*(x_3^1.0 * x_4^-3.0) ) + 18.575*log( 1.0+1.0*(x_3^3.0 * x_4^-2.0) ) + -21.45*log( 1.0+1.0*(x_3^3.0 * x_7^-1.0) ) + 940.99*log( 3.32+0.283*(x_2^1.0 * x_6^-1.0) ) + -32182.301*log( 1.0+1.0*(x_2^2.0 * x_7^-3.0) ) + -2.214*log( 1.0+1.0*(x_2^3.0 * x_8^-1.0) ) + 7.09*log( 1.0+1.0*(x_1^1.0 * x_8^1.0) ) + 4.697*log( 1.0+1.0*(x_1^2.0 * x_3^1.0) ) + 14.363*log( 1.0+1.0*(x_1^3.0 * x_4^-3.0) ) + -1191.0
concrete,1,4,474.610178871,5.931739283801315,0.1267703013646929,4.501116185620239,6.076818417070742,0.1283075199156781,4.700908007830483,208,0.063*identity( 471.609+-6.01013055812e8*(x_1^-3.0) ) + 1268.415*log( 1.0+1.0*(x_1^-3.0 * x_2^2.0) ) + 5680.088*log( 1.0+1.0*(x_1^-1.0 * x_8^-1.0) ) + 21.968*log( 1.0+1.0*(x_1^-1.0 * x_2^2.0) ) + -2.771*log( 1.0+1.0*(x_4^3.0 * x_8^-3.0) ) + -6.169*log( 1.0+1.0*(x_4^3.0 * x_7^2.0) ) + 0.627*log( 1.0+1.0*(x_3^1.0 * x_8^3.0) ) + -4.031*log( 1.0+1.0*(x_2^1.0 * x_8^-2.0) ) + -21.227*log( 1.0+1.0*(x_2^2.0 * x_4^-1.0) ) + -10.554*sqrt( 1.0+1.0*(x_2^2.0 * x_7^-1.0) ) + 71.478*sqrt( 10.385+1.76*(x_1^1.0 * x_4^-1.0) ) + 0.078*sqrt( 1.0+1.0*(x_1^1.0 * x_5^1.0) ) + -0.006*sqrt( 1.0+1.0*(x_1^1.0 * x_5^3.0) ) + 0.027*sqrt( 1.0+1.0*(x_1^1.0 * x_2^2.0) ) + -0.031*sqrt( 1.0+1.0*(x_1^2.0 * x_8^-3.0) ) + -56.0
