Dataset,Fold,Rep,Exec_time,RMSE_train,NMSE_train,MAE_train,RMSE_test,NMSE_test,MAE_test,N_nodes,Expr
airfoil,1,4,225.333646226,2.7783960035734685,0.15955126275450995,2.055081191598329,2.7485433778299893,0.16846992103811134,1.999843961023007,202,0.001*identity( 0.0+1.0*(x_1^-2.0 * x_5^-3.0) ) + -433.289*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-3.0 * x_4^1.0 * x_5^1.0) ) + 6.95*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-3.0 * x_4^2.0) ) + 0.011*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-3.0 * x_4^3.0 * x_5^-2.0) ) + -2010.598*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-1.0) ) + -2.0*sqrt( 0.0+1.0*(x_1^-3.0 * x_4^1.0 * x_5^-3.0) ) + -3.135*log( 0.0+1.0*(x_1^-3.0 * x_4^1.0 * x_5^-2.0) ) + 5.9*log( 0.0+1.0*(x_1^-3.0 * x_4^1.0 * x_5^-1.0) ) + -1.814*log( 0.0+1.0*(x_3^3.0 * x_4^-1.0) ) + -24.691*sqrt( 0.0+1.0*(x_1^-3.0 * x_4^1.0 * x_5^-1.0) ) + -0.108*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-3.0 * x_4^2.0 * x_5^-1.0) ) + -1538.893*sqrt( 0.0+1.0*(x_4^-1.0 * x_5^2.0) ) + 0.415*sqrt( 0.0+1.0*(x_5^-1.0) ) + -0.002*sqrt( 0.0+1.0*(x_1^1.0 * x_2^3.0 * x_3^1.0) ) + 160.0
airfoil,1,5,82.134759089,3.1235345567273045,0.20165295226734498,2.3217120567235443,3.2512894187989274,0.2357373747178493,2.3542964657045107,106,-2482.924*identity( 0.0+1.0*(x_1^-3.0 * x_5^-2.0) ) + -0.309*identity( 0.0+1.0*(x_1^-1.0 * x_2^2.0 * x_3^-1.0) ) + 148.719*sqrt( 0.0+1.0*(x_5^2.0) ) + -408.636*identity( 0.0+1.0*(x_2^2.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + 0.008*identity( 0.0+1.0*(x_1^2.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + 0.141*log( 0.0+1.0*(x_1^1.0 * x_3^-3.0 * x_5^-2.0) ) + -0.854*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + 129.0
airfoil,2,0,197.517541474,3.1240934315684044,0.20251790884958318,2.384108967243988,3.08926346129691,0.2109129170648503,2.3843652731785574,193,-0.002*sqrt( 0.0+1.0*(x_1^-3.0 * x_2^1.0 * x_3^-2.0 * x_4^2.0 * x_5^-3.0) ) + -1.483*cos( 0.0+1.0*(x_1^-2.0 * x_3^-1.0 * x_4^2.0 * x_5^-1.0) ) + -0.042*sqrt( 0.0+1.0*(x_1^-2.0 * x_2^3.0 * x_3^-2.0 * x_4^2.0) ) + -4.987*sqrt( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + 0.263*sqrt( 0.0+1.0*(x_1^-1.0 * x_2^2.0 * x_4^2.0) ) + -9610.396*tan( 0.0+1.0*(x_3^-1.0 * x_5^3.0) ) + -1.078*log( 0.0+1.0*(x_3^1.0 * x_4^-2.0 * x_5^1.0) ) + -0.016*identity( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + 1.701*sqrt( 0.0+1.0*(x_1^1.0 * x_2^2.0 * x_5^3.0) ) + -0.245*sqrt( 0.0+1.0*(x_1^1.0 * x_2^2.0 * x_3^1.0 * x_5^1.0) ) + -0.058*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0 * x_5^1.0) ) + 0.009*sqrt( 0.0+1.0*(x_1^3.0 * x_2^2.0 * x_3^3.0 * x_4^-1.0 * x_5^2.0) ) + 116.0
airfoil,2,1,130.418084614,3.234989497556261,0.2171506616350588,2.3944352694086684,3.30577760076706,0.24151301971925762,2.4137258969236077,133,-0.152*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-2.0 * x_4^2.0 * x_5^-2.0) ) + -137.128*sqrt( 0.0+1.0*(x_1^-1.0) ) + -1.292*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + -46.237*sqrt( 0.0+1.0*(x_1^2.0 * x_3^2.0 * x_4^-2.0 * x_5^2.0) ) + 2.275*sqrt( 0.0+1.0*(x_1^3.0 * x_3^2.0 * x_4^-2.0 * x_5^2.0) ) + -59.088*sqrt( 0.0+1.0*(x_1^3.0 * x_3^3.0 * x_4^-3.0 * x_5^3.0) ) + 615.162*tan( 0.0+1.0*(x_1^-3.0 * x_3^-3.0 * x_4^-1.0 * x_5^-1.0) ) + -547.524*tan( 0.0+1.0*(x_1^-2.0 * x_3^-3.0 * x_4^-1.0) ) + 139.0
airfoil,2,2,247.461025847,2.86052899046669,0.1697884383681801,2.1193650298187334,2.7252489520427727,0.16413668027213701,2.0880806125862548,196,-10.318*cos( 0.0+1.0*(x_1^-3.0 * x_2^3.0 * x_5^-2.0) ) + 2.849*log( 0.0+1.0*(x_1^-3.0 * x_3^-2.0 * x_5^-3.0) ) + 1.051*log( 0.0+1.0*(x_1^-1.0 * x_3^-1.0 * x_4^-2.0) ) + -3191.386*sin( 0.0+1.0*(x_2^1.0 * x_5^3.0) ) + -6.037*log( 0.0+1.0*(x_1^1.0 * x_5^-1.0) ) + 3.466*log( 0.0+1.0*(x_1^2.0 * x_4^3.0) ) + 3.262*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-3.0 * x_4^3.0 * x_5^1.0) ) + -0.839*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-1.0 * x_4^2.0 * x_5^-2.0) ) + 10.757*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^2.0 * x_4^3.0 * x_5^-1.0) ) + -0.598*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-3.0 * x_4^2.0) ) + -39.238*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^1.0 * x_5^-2.0) ) + 7.853*sqrt( 0.0+1.0*(x_3^1.0 * x_4^-1.0 * x_5^-1.0) ) + -1460.032*tan( 0.0+1.0*(x_1^-2.0 * x_2^1.0 * x_3^-1.0) ) + 139.0
airfoil,2,3,158.942944678,2.86583654652881,0.1704190893327955,2.1287376168592833,2.796630675754034,0.17284766493189693,2.0870440609705168,169,1.907*identity( 0.0+1.0*(x_4^-2.0 * x_5^-1.0) ) + -19706.555*identity( 0.0+1.0*(x_5^3.0) ) + 0.384*sin( 0.0+1.0*(x_2^2.0 * x_5^-2.0) ) + -40.551*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-3.0 * x_4^1.0) ) + -3.11*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -89.021*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^1.0 * x_4^-1.0 * x_5^-3.0) ) + -3319.019*sqrt( 0.0+1.0*(x_1^1.0 * x_3^2.0 * x_4^-2.0 * x_5^2.0) ) + -1.231*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + 7160.585*sqrt( 0.0+1.0*(x_1^2.0 * x_3^3.0 * x_4^-3.0 * x_5^3.0) ) + 2.168*sqrt( 0.0+1.0*(x_1^3.0 * x_3^2.0 * x_4^-2.0 * x_5^2.0) ) + -149.558*sqrt( 0.0+1.0*(x_1^3.0 * x_3^3.0 * x_4^-3.0 * x_5^3.0) ) + 136.0
airfoil,2,4,104.445704518,2.9877075485077373,0.1852215761453759,2.172932546391674,2.865300365328768,0.1814402322351977,2.1314959028271288,148,-172.211*identity( 0.0+1.0*(x_3^-2.0 * x_5^3.0) ) + -608.254*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-1.0 * x_5^-1.0) ) + -15.216*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^1.0 * x_5^-3.0) ) + -22.177*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + -561.321*tan( 0.0+1.0*(x_1^-2.0 * x_3^-3.0 * x_5^1.0) ) + 0.624*cos( 0.0+1.0*(x_1^2.0 * x_3^-1.0 * x_4^-2.0 * x_5^2.0) ) + -0.945*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0 * x_4^-1.0 * x_5^1.0) ) + 1.601*sqrt( 0.0+1.0*(x_1^3.0 * x_3^2.0 * x_4^-2.0 * x_5^2.0) ) + -56.613*sqrt( 0.0+1.0*(x_1^3.0 * x_3^3.0 * x_4^-3.0 * x_5^3.0) ) + 137.0
airfoil,2,5,274.584432869,2.9891370070769563,0.1853988558176733,2.1984392279367295,3.017207339709122,0.2011887043550577,2.2301292824778445,175,4.332*cos( 0.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + -7.635*sin( 0.0+1.0*(x_1^-3.0 * x_2^1.0 * x_4^-1.0 * x_5^-3.0) ) + -10.925*sin( 0.0+1.0*(x_1^-3.0 * x_2^2.0 * x_3^-2.0 * x_5^-1.0) ) + -587.34*sin( 0.0+1.0*(x_1^-3.0 * x_2^2.0 * x_3^-2.0) ) + -2.858*sin( 0.0+1.0*(x_1^-3.0 * x_2^2.0 * x_3^-1.0 * x_4^-1.0 * x_5^-3.0) ) + 795.066*sin( 0.0+1.0*(x_1^-3.0 * x_2^3.0 * x_3^-3.0 * x_4^-1.0 * x_5^1.0) ) + -16.413*exp( 0.0+1.0*(x_1^-2.0 * x_2^2.0 * x_5^-1.0) ) + 8.801*log( 0.0+1.0*(x_1^-1.0 * x_3^-2.0 * x_4^2.0) ) + -24.852*sin( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -6.552*log( 0.0+1.0*(x_3^-2.0 * x_4^2.0 * x_5^1.0) ) + -0.14*log( 0.0+1.0*(x_1^3.0 * x_4^1.0) ) + 151.0
airfoil,3,0,215.098432398,2.661290056901252,0.147572720045083,1.98634108764565,3.0270516535061236,0.19820914387531022,2.271347886695759,154,5.681*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-2.0 * x_5^-2.0) ) + -114.362*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-3.0 * x_4^1.0 * x_5^2.0) ) + -168.18*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-1.0 * x_5^-1.0) ) + 386303.17*tan( 0.0+1.0*(x_1^-2.0 * x_3^-3.0 * x_4^-3.0) ) + 5.259*log( 0.0+1.0*(x_1^-2.0 * x_3^-1.0 * x_4^2.0 * x_5^-2.0) ) + -0.411*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^2.0 * x_4^1.0 * x_5^-3.0) ) + 0.116*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^1.0 * x_4^-1.0 * x_5^-3.0) ) + 1.949*log( 0.0+1.0*(x_4^-2.0 * x_5^3.0) ) + -1858.475*exp( 0.0+1.0*(x_5^2.0) ) + 75.87*tan( 0.0+1.0*(x_3^2.0 * x_4^-2.0 * x_5^-1.0) ) + 2008.0
airfoil,3,1,229.956066415,2.8723521000706596,0.17190836545613922,2.1386737604292505,3.077593622580728,0.20488330386477474,2.3382447136958286,196,1.041*cos( 0.0+1.0*(x_2^2.0 * x_3^-1.0 * x_4^-2.0) ) + 2.893*log( 0.0+1.0*(x_1^-3.0 * x_3^3.0 * x_4^-1.0 * x_5^-1.0) ) + 14.371*log( 0.0+1.0*(x_3^-1.0 * x_5^-1.0) ) + 7.527*log( 0.0+1.0*(x_4^1.0 * x_5^2.0) ) + 9.482*sin( 0.0+1.0*(x_3^-1.0 * x_4^-1.0) ) + -6033.858*sin( 0.0+1.0*(x_4^-1.0 * x_5^1.0) ) + -8.22*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -1.67*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^3.0 * x_4^2.0 * x_5^-3.0) ) + 5.891*sqrt( 0.0+1.0*(x_1^-3.0 * x_2^2.0 * x_3^-3.0 * x_5^-1.0) ) + -6.699*sqrt( 0.0+1.0*(x_1^-3.0 * x_2^2.0 * x_3^-2.0 * x_4^1.0 * x_5^-1.0) ) + -71.447*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^-2.0 * x_4^-1.0) ) + 0.286*sqrt( 0.0+1.0*(x_3^2.0 * x_4^-1.0 * x_5^-2.0) ) + 9.605*tan( 0.0+1.0*(x_1^-3.0 * x_2^1.0 * x_4^3.0) ) + 150.0
