Dataset,Fold,Rep,Exec_time,RMSE_train,NMSE_train,MAE_train,RMSE_test,NMSE_test,MAE_test,N_nodes,Expr
airfoil,1,4,303.251706526,4.295342525465248,0.3813357814756739,3.406367793231767,4.2808209091769225,0.40866862809792337,3.3827373586512666,70,-1217.445*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-1.0) ) + -10075.375*sqrt( 0.0+1.0*(x_4^-3.0 * x_5^1.0) ) + 0.983*sqrt( 0.0+1.0*(x_5^1.0) ) + -0.006*sqrt( 0.0+1.0*(x_1^2.0 * x_3^2.0) ) + -0.002*sqrt( 0.0+1.0*(x_1^3.0 * x_5^2.0) ) + 0.003*sqrt( 0.0+1.0*(x_1^3.0 * x_5^3.0) ) + 133.0
airfoil,1,5,325.845268206,3.721747602281859,0.2862897432037514,2.876798711782692,3.789071564950638,0.3201715933870663,2.9416644032968122,61,-19.184*sin( 0.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + 511.45*sqrt( 0.0+1.0*(x_1^-1.0 * x_5^1.0) ) + -399.21*sqrt( 0.0+1.0*(x_4^-1.0 * x_5^1.0) ) + -0.522*sqrt( 0.0+1.0*(x_1^1.0 * x_3^2.0) ) + -0.011*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 135.0
airfoil,2,0,471.249587482,4.195938462302817,0.36532014993602663,3.165920194189565,4.004345539135839,0.35436953203130184,3.1189483736572567,70,0.951*log( 0.0+1.0*(x_3^-3.0 * x_4^-1.0) ) + -4732.923*sqrt( 0.0+1.0*(x_4^-2.0 * x_5^2.0) ) + 0.091*sqrt( 0.0+1.0*(x_4^2.0) ) + -0.254*sqrt( 0.0+1.0*(x_2^1.0 * x_3^-1.0) ) + -0.011*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + -0.002*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0) ) + 125.0
airfoil,2,1,321.549687895,4.2845947657364,0.38092099724125583,3.2663635128725272,4.044497409244147,0.3615117403608532,3.1659247930924415,64,4.289*log( 0.0+1.0*(x_4^1.0) ) + 0.967*log( 0.0+1.0*(x_3^1.0 * x_5^-2.0) ) + 1.017*log( 0.0+1.0*(x_3^1.0) ) + -25.018*sqrt( 0.0+1.0*(x_3^2.0) ) + -0.271*sqrt( 0.0+1.0*(x_1^2.0 * x_5^3.0) ) + -0.003*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0) ) + 110.0
airfoil,2,2,4470.316934297,3.5483190364364554,0.2612526649414303,2.779212977872702,3.459715613983318,0.264529484702644,2.7089112834277014,139,-16.611*sin( 0.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + -1676.653*sin( 0.0+1.0*(x_1^-2.0 * x_5^-1.0) ) + 0.965*sin( 0.0+1.0*(x_1^-1.0 * x_4^-2.0) ) + 0.452*sin( 0.0+1.0*(x_3^-3.0 * x_4^2.0) ) + 80.401*sin( 0.0+1.0*(x_4^-3.0 * x_5^-1.0) ) + -4233.102*sin( 0.0+1.0*(x_4^-2.0) ) + -587.478*sin( 0.0+1.0*(x_3^1.0 * x_5^1.0) ) + -8779.655*sin( 0.0+1.0*(x_3^1.0 * x_5^2.0) ) + -36.141*sin( 0.0+1.0*(x_3^3.0 * x_4^-2.0) ) + 89.242*sin( 0.0+1.0*(x_3^3.0) ) + -0.906*sqrt( 0.0+1.0*(x_1^1.0 * x_3^3.0) ) + -0.018*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 134.0
airfoil,2,3,447.383850206,3.6729812940676587,0.2799321888055858,2.835534187843558,3.5474669368967042,0.27811857508311777,2.793884381434619,79,-1.788*sqrt( 0.0+1.0*(x_1^-1.0 * x_3^-3.0) ) + 572.741*sqrt( 0.0+1.0*(x_1^-1.0 * x_4^-1.0) ) + 42.86*sqrt( 0.0+1.0*(x_3^-1.0 * x_4^-2.0) ) + 2.721*sqrt( 0.0+1.0*(x_3^-1.0) ) + -349.658*sqrt( 0.0+1.0*(x_4^-2.0) ) + -102.042*sqrt( 0.0+1.0*(x_4^-1.0 * x_5^1.0) ) + -0.022*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 127.0
airfoil,2,4,613.926000677,3.971921945019278,0.3273533708968856,3.104948411675904,3.906921037948124,0.3373358909326381,3.1022817513124465,46,-686.435*exp( 0.0+1.0*(x_1^-2.0 * x_3^-2.0) ) + 0.983*log( 0.0+1.0*(x_3^-3.0 * x_4^2.0) ) + -84.886*sin( 0.0+1.0*(x_4^-1.0) ) + -0.023*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 804.0
airfoil,2,5,10046.560402758,3.7714636055743638,0.2951448768688306,2.942347196361932,3.7731840758291977,0.31463662041117574,2.9369266058800654,100,1.225*log( 0.0+1.0*(x_1^-3.0 * x_3^-1.0) ) + 0.815*log( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -2348.523*sin( 0.0+1.0*(x_1^-3.0 * x_5^-2.0) ) + -0.0*sin( 0.0+1.0*(x_1^-3.0) ) + -149.963*tan( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + 0.018*tan( 0.0+1.0*(x_3^-1.0 * x_4^1.0) ) + -2594.715*tan( 0.0+1.0*(x_5^2.0) ) + -27.868*tan( 0.0+1.0*(x_3^1.0) ) + -2.507*tan( 0.0+1.0*(x_1^1.0 * x_5^3.0) ) + 162.0
airfoil,3,0,285.477885198,3.4874583517322906,0.2534193187985988,2.673388514859459,3.653047968527074,0.2886654269082826,2.854434922241441,82,-113.356*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-2.0) ) + -555.059*sqrt( 0.0+1.0*(x_5^3.0) ) + -2881.868*sqrt( 0.0+1.0*(x_3^1.0 * x_4^-3.0) ) + -0.35*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + -0.117*sqrt( 0.0+1.0*(x_1^2.0 * x_5^2.0) ) + 0.269*sqrt( 0.0+1.0*(x_1^2.0 * x_5^3.0) ) + -0.0*sqrt( 0.0+1.0*(x_1^2.0 * x_2^1.0) ) + 139.0
airfoil,3,1,345.552734283,4.3124300609287705,0.38749471982145983,3.2105378688484985,4.212846983934464,0.3839152756196962,3.199879627209627,46,1.415*log( 0.0+1.0*(x_3^-2.0 * x_4^3.0) ) + -0.388*sqrt( 0.0+1.0*(x_2^2.0) ) + -0.014*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + -0.002*sqrt( 0.0+1.0*(x_1^2.0 * x_3^1.0) ) + 109.0
